"","Job.Title","Rating","Company.Name","Location","Headquarters","Size","Founded","Type.of.ownership","Industry","Sector","Revenue","Competitors","City","State","Salary","MinSalary","MaxSalary","AvgSalary","MinRevenue","MaxRevenue","AvgRevenue","MinEmployeeCount","MaxEmployeeCount","AvgEmployeeCount","R","C","SQL","Python","C#","JavaScript","Scala","SAS","MATLAB","C++","Perl","Go","TypeScript","Bash","HTML","CSS","PHP","Rust","Kotlin","Ruby","Assembly","Swift","VBA","Groovy","Julia","APL","Crystal","Visual Basic","Mongo","Java","Airflow","Alteryx","ASP.NET","Atlassian","Excel","Power BI","Tableau","Word","Unix","Vue","jQuery","Seaborn","MicroStrategy","SPSS","Visio","AWS","Hadoop","SSIS","Linux","SAP","PowerPoint","SharePoint","Redshift","Snowflake","Qlik","Cognos","Pandas","Spark","Outlook"
"51","Data Analyst",4.8,"Giving Assistant
4.8","San Francisco, CA","San Francisco, CA","1 to 50 ","2014","Company - Private","Advertising & Marketing","Business Services","10 to 25 million ",NA,"San Francisco","CA","75000-131000",75000,131000,103000,10000000,25000000,17500000,1,50,26,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","Data Scientist",3.7,"Takeda
3.7","Cambridge, MA","OSAKA, Japan","10000 ","1781","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Novartis, Baxter, Pfizer","Cambridge","MA","75000-131000",75000,131000,103000,10000000000,500000000,10000000000,10000,500,10000,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"53","Data Scientist",4,"Netskope
4.0","San Francisco, CA","Santa Clara, CA","501 to 1000 ","2012","Company - Private","Enterprise Software & Network Solutions","Information Technology",NA,"Skyhigh Networks, Zscaler, NortonLifeLock","San Francisco","CA","75000-131000",75000,131000,103000,100000000,500000000,300000000,501,1000,751,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"54","Jr. Data Engineer",4.8,"IT Concepts
4.8","Remote","Vienna, VA","51 to 200 ","2003","Company - Private","IT Services","Information Technology","10 to 25 million ",NA,"Remote",NA,"75000-131000",75000,131000,103000,10000000,25000000,17500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","E-Commerce Data Analyst",3.5,"iSeatz
3.5","New Orleans, LA","New Orleans, LA","51 to 200 ","1999","Company - Private","Enterprise Software & Network Solutions","Information Technology",NA,NA,"New Orleans","LA","75000-131000",75000,131000,103000,100000000,500000000,300000000,51,200,126,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","Data Analytics Engineer",3.7,"Summa Health System
3.7","Akron, OH","Akron, OH","5001 to 10000 ","1926","Nonprofit Organization","Health Care Services & Hospitals","Health Care","100 to 500 million ",NA,"Akron","OH","75000-131000",75000,131000,103000,100000000,500000000,300000000,5001,10000,7501,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","Senior Data Scientist",3.5,"Benson Hill
3.5","Saint Louis, MO","Saint Louis, MO","201 to 500 ","2012","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","1 to 5 million ",NA,"Saint Louis","MO","75000-131000",75000,131000,103000,1000000,5000000,3000000,201,500,351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","Product Data Scientist - Ads Data Science",4.1,"Twitter
4.1","San Francisco, CA","San Francisco, CA","1001 to 5000 ","2006","Company - Public","Internet","Information Technology","2 to 5 billion ","Facebook, Google, Pinterest","San Francisco","CA","75000-131000",75000,131000,103000,2000000000,5000000000,3500000000,1001,5000,3001,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","Data Scientist",3.2,"Postmates - Corporate HQ
3.2","San Francisco, CA","San Francisco, CA","1001 to 5000 ","2011","Company - Private","Express Delivery Services","Transportation & Logistics",NA,"DoorDash, Uber, Grubhub","San Francisco","CA","75000-131000",75000,131000,103000,100000000,500000000,300000000,1001,5000,3001,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"60","Data Scientist - Intermediate",4.5,"Envision LLC
4.5","Saint Louis, MO","Saint Louis, MO","201 to 500 ","1994","Company - Private","Staffing & Outsourcing","Business Services","25 to 50 million ",NA,"Saint Louis","MO","75000-131000",75000,131000,103000,25000000,50000000,37500000,201,500,351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","Data Analyst",3.8,"Swiss Re
3.8","Fort Wayne, IN","Zurich, Switzerland","10000 ","1863","Company - Public","Insurance Agencies & Brokerages","Insurance","10 billion ","Munich Re, Hannover RE, SCOR","Fort Wayne","IN","75000-131000",75000,131000,103000,10000000000,500000000,10000000000,10000,500,10000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","Machine Learning Engineer",4.5,"Systems & Technology Research
4.5","Woburn, MA","Woburn, MA","201 to 500 ","2010","Company - Private","Aerospace & Defense","Aerospace & Defense","100 to 500 million ",NA,"Woburn","MA","75000-131000",75000,131000,103000,100000000,500000000,300000000,201,500,351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","Data Scientist",3.5,"iRobot
3.5","Bedford, MA","Bedford, MA","1001 to 5000 ","1990","Company - Public","Consumer Electronics & Appliances Stores","Retail","1 to 2 billion ",NA,"Bedford","MA","79000-131000",79000,131000,105000,1000000000,2000000000,1500000000,1001,5000,3001,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","Data Scientist",4.2,"HG Insights
4.2","Santa Barbara, CA","Santa Barbara, CA","51 to 200 ","2010","Company - Private","Computer Hardware & Software","Information Technology",NA,NA,"Santa Barbara","CA","79000-131000",79000,131000,105000,100000000,500000000,300000000,51,200,126,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"65","Global Data Analyst",3.8,"Dermalogica
3.8","Carson, CA","Carson, CA","201 to 500 ","1986","Subsidiary or Business Segment","Consumer Products Manufacturing","Manufacturing","100 to 500 million ","IMAGE Skincare, Aveda, Kiehl's","Carson","CA","79000-131000",79000,131000,105000,100000000,500000000,300000000,201,500,351,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","Data Engineer",3.7,"Bayview Asset Management
3.7","Coral Gables, FL","Coral Gables, FL","1001 to 5000 ","1995","Company - Private","Investment Banking & Asset Management","Finance","100 to 500 million ",NA,"Coral Gables","FL","79000-131000",79000,131000,105000,100000000,500000000,300000000,1001,5000,3001,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"67","Data Scientist",3.7,"Via Transportation
3.7","New York, NY","New York, NY","501 to 1000 ","2012","Company - Private","Internet","Information Technology",NA,NA,"New York","NY","79000-131000",79000,131000,105000,100000000,500000000,300000000,501,1000,751,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","Data Scientist",4,"Grid Dynamics
4.0","Santa Clara, CA","San Ramon, CA","1001 to 5000 ","2006","Company - Private","Enterprise Software & Network Solutions","Information Technology","50 to 100 million ","Luxoft, EPAM, Capgemini Invent","Santa Clara","CA","79000-131000",79000,131000,105000,50000000,100000000,75000000,1001,5000,3001,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","Data & Machine Learning Scientist",3.3,"Tempus Labs
3.3","Chicago, IL","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Chicago","IL","79000-131000",79000,131000,105000,100000000,500000000,300000000,501,1000,751,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"70","Data Scientist - Machine Learning",2.5,"CareDx
2.5","Brisbane, CA","Brisbane, CA","1 to 50 ",NA,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,"Sequenom","Brisbane","CA","79000-131000",79000,131000,105000,100000000,500000000,300000000,1,50,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"71","Data Engineer (Remote)",4.2,"IZEA
4.2","Winter Park, FL","Winter Park, FL","51 to 200 ","2006","Company - Public","Advertising & Marketing","Business Services","25 to 50 million ","Linqia, Collective Bias","Winter Park","FL","79000-131000",79000,131000,105000,25000000,50000000,37500000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
"72","Data Scientist, Applied Machine Learning - Bay Area",3.3,"Tempus Labs
3.3","Redwood City, CA","Chicago, IL","501 to 1000 ","2015","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,NA,"Redwood City","CA","79000-131000",79000,131000,105000,100000000,500000000,300000000,501,1000,751,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"73","Principal Data Scientist",4,"Autodesk
4.0","San Francisco, CA","San Rafael, CA","5001 to 10000 ","1982","Company - Public","Computer Hardware & Software","Information Technology","2 to 5 billion ",NA,"San Francisco","CA","79000-131000",79000,131000,105000,2000000000,5000000000,3500000000,5001,10000,7501,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"74","Business Data Analyst",3.7,"Caterpillar
3.7","Peoria, IL","Deerfield, IL","10000 ","1925","Company - Public","Industrial Manufacturing","Manufacturing","10 billion ","John Deere, Komatsu, CNH Industrial","Peoria","IL","79000-131000",79000,131000,105000,10000000000,500000000,10000000000,10000,500,10000,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"75","Purification Scientist",4.9,"New England Biolabs
4.9","Ipswich, MA","Ipswich, MA","201 to 500 ","1974","Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals",NA,"Thermo Fisher Scientific, Enzymatics, Illumina","Ipswich","MA","79000-131000",79000,131000,105000,100000000,500000000,300000000,201,500,351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","Data Analyst",3.4,"Allied Solutions
3.4","Carmel, IN","Carmel, IN","1001 to 5000 ","2001","Subsidiary or Business Segment","Insurance Agencies & Brokerages","Insurance","100 to 500 million ","CUNA Mutual, SWBC, Overby-Seawell","Carmel","IN","79000-131000",79000,131000,105000,100000000,500000000,300000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","Data Engineer, Enterprise Analytics",3.1,"Healthfirst
3.1","New York, NY","New York, NY","1001 to 5000 ","1993","Nonprofit Organization","Insurance Carriers","Insurance",NA,"EmblemHealth, UnitedHealth Group, Aetna","New York","NY","79000-131000",79000,131000,105000,100000000,500000000,300000000,1001,5000,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","Data Scientist",3.5,"The Knot Worldwide
3.5","Washington, DC","Chevy Chase, MD","1001 to 5000 ","2019","Company - Private","Internet","Information Technology",NA,"Zola Registry","Washington","DC","79000-131000",79000,131000,105000,100000000,500000000,300000000,1001,5000,3001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"79","Data Scientist",2.9,"IFG Companies
2.9","New York, NY","Hartford, CT","201 to 500 ","1985","Company - Private","Insurance Carriers","Insurance",NA,"Colony Specialty, Markel, RLI","New York","NY","79000-131000",79000,131000,105000,100000000,500000000,300000000,201,500,351,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","Data Scientist 3 (718)",3.3,"Amyris
3.3","Emeryville, CA","Emeryville, CA","201 to 500 ","2003","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","100 to 500 million ",NA,"Emeryville","CA","79000-131000",79000,131000,105000,100000000,500000000,300000000,201,500,351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","Real World Science, Data Scientist",4,"AstraZeneca
4.0","Gaithersburg, MD","Cambridge, United Kingdom","10000 ","1913","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Roche, GlaxoSmithKline, Novartis","Gaithersburg","MD","79000-131000",79000,131000,105000,10000000000,500000000,10000000000,10000,500,10000,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"82","Data Scientist",3.6,"Powertek
3.6","Washington, DC","Rockville, MD","51 to 200 ","2001","Company - Private","IT Services","Information Technology","25 to 50 million ",NA,"Washington","DC","79000-131000",79000,131000,105000,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","Data Engineer",4.7,"Object Partners
4.7","Saint Louis, MO","Minneapolis, MN","51 to 200 ","1996","Company - Private","Consulting","Business Services","25 to 50 million ","Solution Design Group, Intertech (Minnesota)","Saint Louis","MO","79000-131000",79000,131000,105000,25000000,50000000,37500000,51,200,126,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"84","Data Scientist - Image and Video Analytics",4.9,"The Mom Project
4.9","Longmont, CO","Chicago, IL","1 to 50 ","2016","Company - Private","Staffing & Outsourcing","Business Services",NA,NA,"Longmont","CO","79000-131000",79000,131000,105000,100000000,500000000,300000000,1,50,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"85","Data Scientist",4.3,"Lightspeed Systems
4.3","Austin, TX","Austin, TX","51 to 200 ","1999","Company - Private","Computer Hardware & Software","Information Technology","25 to 50 million ",NA,"Austin","TX","79000-131000",79000,131000,105000,25000000,50000000,37500000,51,200,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","Data Science Manager, Payment Acceptance - USA",4,"Stripe
4.0","San Francisco, CA","San Francisco, CA","1001 to 5000 ","2010","Company - Private","Internet","Information Technology",NA,"Braintree, Authorize.Net, PayPal","San Francisco","CA","79000-131000",79000,131000,105000,100000000,500000000,300000000,1001,5000,3001,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","Data Analyst",2.6,"Comprehensive Healthcare
2.6","Yakima, WA","Yakima, WA","501 to 1000 ","1971","Nonprofit Organization","Health Care Services & Hospitals","Health Care",NA,NA,"Yakima","WA","79000-131000",79000,131000,105000,100000000,500000000,300000000,501,1000,751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","Data Scientist / Applied Mathematician",4.5,"Fullpower Technologies, Inc.
4.5","Santa Cruz, CA","Santa Cruz, CA","51 to 200 ","2003","Company - Private","Computer Hardware & Software","Information Technology","10 to 25 million ",NA,"Santa Cruz","CA","79000-131000",79000,131000,105000,10000000,25000000,17500000,51,200,126,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"89","Machine Learning Engineer",4.8,"Klaviyo
4.8","Boston, MA","Boston, MA","201 to 500 ","2012","Company - Private","Computer Hardware & Software","Information Technology",NA,NA,"Boston","MA","79000-131000",79000,131000,105000,100000000,500000000,300000000,201,500,351,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"90","Data Scientist",3.9,"Mars
3.9","United States","Mc Lean, VA","10000 ","1911","Company - Private","Food & Beverage Manufacturing","Manufacturing","10 billion ",NA,"United States",NA,"79000-131000",79000,131000,105000,10000000000,500000000,10000000000,10000,500,10000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"91","Patient Safety- Associate Data Scientist",4,"AstraZeneca
4.0","Gaithersburg, MD","Cambridge, United Kingdom","10000 ","1913","Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","10 billion ","Roche, GlaxoSmithKline, Novartis","Gaithersburg","MD","79000-131000",79000,131000,105000,10000000000,500000000,10000000000,10000,500,10000,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","Machine Learning Engineer",4.4,"NuWave Solutions
4.4","Springfield, VA","Mc Lean, VA","51 to 200 ","1999","Company - Private","IT Services","Information Technology","5 to 10 million ",NA,"Springfield","VA","79000-131000",79000,131000,105000,5000000,10000000,7500000,51,200,126,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
"93","Senior Data Scientist",4.2,"ManTech
4.2","Alexandria, VA","Herndon, VA","5001 to 10000 ","1968","Company - Public","Research & Development","Business Services","1 to 2 billion ",NA,"Alexandria","VA","79000-131000",79000,131000,105000,1000000000,2000000000,1500000000,5001,10000,7501,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"94","(Sr.) Data Scientist -",3.6,"Merrick Bank
3.6","Utah","South Jordan, UT","201 to 500 ","1997","Company - Private","Banks & Credit Unions","Finance",NA,NA,"Utah",NA,"79000-131000",79000,131000,105000,100000000,500000000,300000000,201,500,351,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","Data Scientist",3.4,"Mathematica Policy Research
3.4","Washington, DC","Princeton, NJ","1001 to 5000 ","1986","Company - Private","Consulting","Business Services","100 to 500 million ",NA,"Washington","DC","99000-132000",99000,132000,115500,100000000,500000000,300000000,1001,5000,3001,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","Staff Data Scientist - Analytics",4.4,"Intuit - Data
4.4","San Diego, CA","Mountain View, CA","5001 to 10000 ","1983","Company - Public","Computer Hardware & Software","Information Technology","2 to 5 billion ","Square, PayPal, H&R Block","San Diego","CA","99000-132000",99000,132000,115500,2000000000,5000000000,3500000000,5001,10000,7501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","Data Analytics Engineer",3.5,"QOMPLX
3.5","Reston, VA","Reston, VA","51 to 200 ","2015","Company - Private","Enterprise Software & Network Solutions","Information Technology","10 to 25 million ",NA,"Reston","VA","99000-132000",99000,132000,115500,10000000,25000000,17500000,51,200,126,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"98","Data Scientist, Kinship - NYC/Portland",3.9,"Mars
3.9","New York, NY","Mc Lean, VA","10000 ","1911","Company - Private","Food & Beverage Manufacturing","Manufacturing","10 billion ",NA,"New York","NY","99000-132000",99000,132000,115500,10000000000,500000000,10000000000,10000,500,10000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"99","Senior Data Scientist",3.8,"GutCheck
3.8","Denver, CO","Denver, CO","51 to 200 ","2009","Company - Private","Advertising & Marketing","Business Services","10 to 25 million ","Nielsen, Zappi, SurveyMonkey","Denver","CO","99000-132000",99000,132000,115500,10000000,25000000,17500000,51,200,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","Applied Technology Researcher / Data Scientist",3.5,"Inter-American Development Bank
3.5","Washington, DC","Washington, DC","1001 to 5000 ","1959","Other Organization","Banks & Credit Unions","Finance","10 billion ","The World Bank, IMF","Washington","DC","99000-132000",99000,132000,115500,10000000000,500000000,10000000000,1001,5000,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","Data Scientist",4.9,"Avlino
4.9","New Jersey","Holmdel, NJ","1 to 50 ","2013","Company - Private","Enterprise Software & Network Solutions","Information Technology","Less than 1 million ",NA,"New Jersey",NA,"99000-132000",99000,132000,115500,100000000,500000000,300000000,1,50,26,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
